_day,max_version_app,block_count,blocks_with_blobs,total_blobs_bytes,total_blobs_count,total_bytes_in_block,total_txs,total_fee_utia,total_gas_used,total_gas_limit,avg_fill_rate,avg_block_time_ms,p10_block_time_ms,p50_block_time_ms,p90_block_time_ms,p50_square_size,p90_square_size,max_square_size_seen,p50_blobs_size,p90_blobs_size,p99_blobs_size,p10_gas_price_utia,p50_gas_price_utia,p90_gas_price_utia,era,max_data_bytes,era_block_time_s,daily_blob_mib,daily_block_mib,actual_mib_per_s,utilization_pct,max_mib_per_s,avg_gas_price_utia,avg_tia_usd,cost_per_mib_tia,cost_per_mib_usd,cost_per_mib_day_usd,cost_per_mib_usd_p10,cost_per_mib_usd_p50,cost_per_mib_usd_p90,daily_da_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_blob_mib_7d,cost_per_mib_usd_7d,cumulative_daily_blob_mib,cumulative_daily_da_spend_usd
2026-01-15,6,14202,14118,1261749189.0,391589,1328034437.0,48744,99235457.0,14602078407.0,16506962430.0,0.04764837346852556,6080.777073651599,6070.0,6080.0,6093.0,16.0,32.0,128.0,97074.5,117833.5,1200473.1,0.004167349510014534,0.004408795361502695,0.007661803210451105,Current (v6),8388608.0,6.0,1203.2977952957153,1266.512333869934,0.013935419067363048,4.7648373468525556,1.3333333333333333,0.006795981656448861,0.5748390833333333,0.05700882609114016,0.03277090133214043,0.0010923633777380143,0.020095374960236653,0.021259650936270948,0.03694597921666114,57.04441913604442,0.013958256343148038,4.77830905989111,1204.9491039003644,0.03404218333540817,584937.4244251251,13893.8173281405
2026-01-16,6,14191,14092,1361914292.0,859927,1479773611.0,51588,107047671.0,16578701747.0,18504612546.0,0.053133979282643934,6086.452117539286,6069.0,6081.0,6096.0,16.0,32.0,128.0,97185.5,152523.1,1234145.9400000006,0.0041577500589202575,0.004381117680130123,0.007416258301227874,Current (v6),8388608.0,6.0,1298.822681427002,1411.222086906433,0.015050878874361805,5.3133979282643935,1.3333333333333333,0.006456939308855762,0.558284875,0.05416473274178192,0.030239351048154128,0.0010079783682718042,0.01947171215156635,0.020517794759357375,0.0347320653807351,59.76309562327612,0.014089545732756472,4.8476971755737255,1216.2917142595563,0.03384811176997406,586236.2471065521,13953.580423763777
2026-01-17,6,14186,14157,1495485264.0,1177457,1643801666.0,53963,108814190.0,18535074238.0,20465406962.0,0.05904539687015368,6087.972578598618,6073.0,6087.0,6104.0,16.0,32.0,128.0,97721.0,155363.8,1218715.96,0.004151948397815613,0.00430949372534592,0.006604713051738028,Current (v6),8388608.0,6.0,1426.2058868408203,1567.6514301300049,0.016516535967936005,5.904539687015368,1.3333333333333333,0.0058707177863314254,0.5839070000000001,0.04924715018816209,0.028755755724919164,0.0009585251908306388,0.02033693634329216,0.021108619656806514,0.03235098706177905,63.537367240330006,0.014417734776114632,4.996320876844123,1244.659846169608,0.0339185960294026,587662.452993393,14017.117791004106
2026-01-18,6,14198,14168,1501337917.0,1172103,1647890602.0,53319,106502326.0,18528526493.0,20365770768.0,0.059141604451331174,6084.031976334695,6070.0,6082.0,6099.0,16.0,32.0,64.0,97685.5,155066.80000000002,1270906.9599999997,0.0041531078344865125,0.004307481533892462,0.00639559948589696,Current (v6),8388608.0,6.0,1431.7874116897583,1571.5509433746338,0.016580779815472967,5.914160445133118,1.3333333333333333,0.005748019198409336,0.5674973333333333,0.04821787983193014,0.02736351822360747,0.000912117274120249,0.019770922467521948,0.020505820419517196,0.03044633238727976,60.439785998797326,0.014779166377046737,5.154792659211316,1275.890654700143,0.033678337545641104,589094.2404050827,14077.557577002903
2026-01-19,6,14169,14118,1501613911.0,1170280,1650430429.0,53679,127016825.0,18517085862.0,20361036081.0,0.05935500741054414,6095.549015456278,6069.0,6080.0,6092.0,16.0,32.0,128.0,97985.5,160641.7,1219187.01,0.004135988488203187,0.004309033762546892,0.007400149186279414,Current (v6),8388608.0,6.0,1432.0506200790405,1573.973111152649,0.016623236746444243,5.9355007410544145,1.3333333333333333,0.006859439219896835,0.49610862499999997,0.05754114671554035,0.028546659177969988,0.0009515553059323329,0.017212581080136673,0.017932736811631347,0.030796910638713627,63.01414240261562,0.01516452361499034,5.321030057821565,1308.789915902274,0.032838738381411776,590526.2910251617,14140.571719405518
2026-01-20,6,14190,14170,1437816431.0,1174593,1587240588.0,53348,111235466.0,17943216397.0,19790548576.0,0.056997329105003526,6086.810993657506,6072.0,6084.0,6101.0,16.0,32.0,128.0,97493.0,154785.3,1263024.6799999992,0.0041552967354100195,0.00431047023311634,0.006401623453195769,Current (v6),8388608.0,6.0,1371.2086019515991,1513.7105827331543,0.01588297777499317,5.6997329105003525,1.3333333333333333,0.006199304714320779,0.4798282916666667,0.052003537120989,0.02495276837738824,0.0008317589459129413,0.016725449345711667,0.017350036863991,0.02576711980261997,53.373923623525585,0.015472136915668294,5.46128939123426,1335.314951624189,0.030393483700749714,591897.4996271133,14193.945643029043
2026-01-21,6,14188,14160,1444128603.0,1169268,1592656216.0,52660,108553574.0,17925028523.0,19712575702.0,0.05720016915703412,6088.278827177897,6072.0,6085.0,6102.0,16.0,32.0,128.0,97458.0,154775.7,1269755.7999999993,0.0041343100895495635,0.0043097897163628714,0.00640649712996037,Current (v6),8388608.0,6.0,1377.2283582687378,1518.8753280639648,0.01595233253776483,5.720016915703412,1.3333333333333333,0.006055977755388925,0.4731883333333333,0.050801223446677576,0.024038546254027616,0.0008012848751342539,0.016410695073589766,0.01710724240189486,0.025429894858482224,51.36628475843666,0.015791737254905184,5.607455139217659,1362.943050793239,0.028095357162601007,593274.7279853821,14245.31192778748
2026-01-22,6,14191,14163,1478685331.0,1191892,1628521726.0,54219,104079989.0,18329706204.0,20145388791.0,0.05847590726516806,6087.122612923684,6074.0,6086.0,6101.0,16.0,32.0,128.0,98162.0,157619.6,1272516.7799999958,0.004149388198063988,0.004310599565212252,0.005929525442380313,Current (v6),8388608.0,6.0,1410.1842222213745,1553.0793437957764,0.01632792147982799,5.847590726516806,1.3333333333333333,0.00567821370629973,0.46834029166666663,0.04763230892237557,0.022308129453462142,0.0007436043151154047,0.016301797336789655,0.016935152161692266,0.023295463680675182,48.744852404923456,0.016133523313828748,5.76213419345541,1392.4982546397619,0.026600675465646963,594684.9122076035,14294.056780192403
2026-01-23,6,14183,14144,1611036611.0,1175755,1762507835.0,54626,120511412.0,19542961765.0,21402282169.0,0.06332311217654939,6090.88211238807,6075.0,6089.0,6105.0,16.0,32.0,256.0,98164.5,157290.0,1296483.779999998,0.004147917321523117,0.004323528403380147,0.006469260582124673,Current (v6),8388608.0,6.0,1536.4042387008667,1680.8584547042847,0.0177906337747681,6.332311217654938,1.3333333333333333,0.006166486607768277,0.4603973333333333,0.05172823888981783,0.023815543242901756,0.0007938514414300586,0.016019641429897865,0.016697867716586007,0.024984884415235806,55.48313272103467,0.016524916871029645,5.907693234796916,1426.4384771074567,0.025682988636325198,596221.3164463043,14349.539912913437
2026-01-24,6,14179,14121,1507899885.0,1177426,1655772651.0,54261,107159239.0,18635180030.0,20433841038.0,0.05950436561111503,6090.97700825164,6076.0,6090.0,6107.0,16.0,32.0,128.0,98006.0,157894.0,1326334.999999999,0.0041487679114369765,0.0043120491730673175,0.006312604879058065,Current (v6),8388608.0,6.0,1438.045392036438,1579.0678510665894,0.016653660221584408,5.950436561111503,1.3333333333333333,0.005750373155906667,0.45694595833333335,0.04823762625862392,0.022041988358472073,0.0007347329452824025,0.01590281039621989,0.016528690416600086,0.024197101559036677,48.96598115912571,0.016544506050122275,5.914249931096363,1428.129834992545,0.02472387901254704,597659.3618383408,14398.505894072563
2026-01-25,6,14184,14125,1457257294.0,1150652,1601627244.0,51992,112502989.0,18018546410.0,19786963969.0,0.05753773265651438,6089.951283135928,6074.0,6089.0,6106.0,16.0,32.0,128.0,97611.0,155077.6,1268586.8000000003,0.004132408847118897,0.00430636644388852,0.006517471464782448,Current (v6),8388608.0,6.0,1389.7488536834717,1527.4307670593262,0.01609131838162888,5.7537732656514375,1.3333333333333333,0.006243732787321993,0.444838625,0.05237622680959157,0.02329896871666685,0.0007766322905555617,0.015420401181966093,0.01606953732267214,0.024320445627985538,50.045674935150124,0.01647458298814455,5.891337476884695,1422.1243267059326,0.024143229082984097,599049.1106920242,14448.551569007714
2026-01-26,6,14182,14108,1459211774.0,1149884,1603273385.0,51417,107649340.0,18002033375.0,19719994055.0,0.05760534480327175,6090.012480609223,6072.0,6085.0,6100.0,16.0,32.0,128.0,97843.0,155310.9,1262515.4200000004,0.004131745986737906,0.004304086784913769,0.0063035254951306135,Current (v6),8388608.0,6.0,1391.6127910614014,1529.0006494522095,0.016125765808214322,5.760534480327175,1.3333333333333333,0.005979843374221052,0.4426882083333334,0.05016256196773771,0.022206374682907617,0.0007402124894302539,0.015343395091523363,0.015983389167947327,0.023408380488956382,47.655093452865835,0.01640351571125456,5.866342296780803,1416.347493989127,0.023237474155118044,600440.7234830856,14496.20666246058
2026-01-27,6,14182,14135,1487253279.0,1163130,1633018510.0,52620,115501190.0,18346413830.0,20097386064.0,0.058674192638555916,6090.421661260753,6073.0,6087.0,6103.0,16.0,32.0,128.0,98019.0,157879.2,1263225.4999999998,0.0041348178085261296,0.0043049282497072735,0.0062324553669633005,Current (v6),8388608.0,6.0,1418.3552541732788,1557.367811203003,0.01643025254958184,5.8674192638555915,1.3333333333333333,0.006295573133269936,0.4436575833333333,0.052811095150333255,0.02343004284758357,0.0007810014282527857,0.01538842554441102,0.016021520393970076,0.023195139378478745,51.24297882752416,0.016481697821910085,5.890297490117265,1423.0827300207955,0.02301994193657452,601859.0787372589,14547.449641288104
2026-01-28,6,14146,14128,1537149943.0,1341852,1806226499.0,58821,211346929.0,33481004120.0,38047918239.0,0.06506337480559875,6105.341085819313,6071.0,6084.0,6100.0,16.0,32.0,128.0,99871.0,158463.6,1288652.1399999969,0.004166338747703142,0.004318149368240371,0.006363659741009864,Current (v6),8388608.0,6.0,1465.9404211044312,1722.5518217086792,0.0170330907739411,6.506337480559875,1.3333333333333333,0.006312442967436306,0.4543460833333333,0.052952609576179935,0.024058810763216514,0.0008019603587738838,0.015879296814804496,0.016457897367743033,0.02425401484975881,96.02464941567807,0.01663609185564955,6.002628999382475,1435.755881854466,0.023022836866458646,603325.0191583633,14643.474290703782
2026-01-29,6,14069,14032,1580856012.0,1496341,2075588596.0,62292,381037649.0,62404826345.0,72336176155.0,0.075174987561305,6138.908095813491,6070.0,6082.0,6097.0,32.0,32.0,128.0,105431.0,157543.8,1295540.4800000035,0.00417182364068896,0.004332620929925879,0.006521196434846537,Current (v6),8388608.0,6.0,1507.6217765808105,1979.4355354309082,0.01761906089074929,7.5174987561305,1.3333333333333333,0.0061059003176046735,0.43104875,0.05122000425146111,0.022078318807586997,0.0007359439602528998,0.015084892899838947,0.015666319656009967,0.023579987619569153,164.24580230438875,0.016820540342924024,6.241187289327288,1449.6755324772425,0.022990006774190767,604832.6409349442,14807.72009300817
2026-01-30,6,14201,14189,1609448299.0,1506144,1795971655.0,61974,123074811.0,20546382619.0,22571027909.0,0.06444414477853672,6081.832758256461,6069.0,6081.0,6095.0,32.0,32.0,64.0,108817.0,158068.0,1292074.0399999998,0.00417163797511505,0.0043233699731576114,0.005997328215250057,Current (v6),8388608.0,6.0,1534.8895063400269,1712.7720403671265,0.01777391856812392,6.444414477853671,1.3333333333333333,0.0059900963241182985,0.40790062499999996,0.05024856994526935,0.02049642308603158,0.0006832141028677194,0.014274170609818986,0.014793354786381793,0.02052116858131716,50.20229232865687,0.016818152456260567,6.25720204078425,1449.4591421399798,0.022515846751780744,606367.5304412842,14857.922385336828
2026-01-31,6,14198,14185,1630207605.0,1500797,1815980554.0,62101,145712742.0,20828852493.0,22885322878.0,0.06517517255951542,6081.803493449782,6068.0,6080.0,6095.0,32.0,32.0,128.0,108243.0,163085.4,1313036.3599999999,0.004159783989462618,0.00432067168291961,0.007468751994837825,Current (v6),8388608.0,6.0,1554.687123298645,1731.8540134429932,0.01800993935509177,6.517517255951542,1.3333333333333333,0.006995716257003117,0.38364504166666663,0.0586843213592264,0.02251394891304047,0.0007504649637680156,0.013387215945800088,0.013904992421883089,0.024036295166719904,55.90197097595424,0.017011906618190194,6.338213568618542,1466.1222466060094,0.02258326968814766,607922.2175645828,14913.824356312782
2026-02-01,6,14199,14188,1609775428.0,1493194,1794188237.0,63693,175657560.0,20935551418.0,25144800890.0,0.06438880202831186,6083.253257271639,6069.0,6081.0,6095.0,16.0,32.0,128.0,105809.0,160333.7,1290062.8599999964,0.004168290555462762,0.004386728282774616,0.02102717558668781,Current (v6),8388608.0,6.0,1535.2014808654785,1711.0712404251099,0.0177800352663912,6.438880202831186,1.3333333333333333,0.008390395671593005,0.3708113333333333,0.07038374025389045,0.026099088568532124,0.0008699696189510708,0.012965846742450934,0.013645317153020803,0.06540694139622714,65.13581403367999,0.01725315188744195,6.436085988215649,1486.901193346296,0.022983286809842695,609457.4190454483,14978.960170346461
2026-02-02,6,14160,14123,1622087194.0,1488243,1803525863.0,59892,124441252.0,20556932773.0,22527903535.0,0.06490175847457627,6100.272528248587,6070.0,6082.0,6097.0,16.0,32.0,128.0,108507.0,161301.80000000002,1308922.5600000012,0.004160365204537635,0.004309817092346879,0.006348573242949712,Current (v6),8388608.0,6.0,1546.9428958892822,1719.976294517517,0.017962410334297584,6.490175847457627,1.3333333333333333,0.006053493163311032,0.36839941666666665,0.05078038117769623,0.01870746280397427,0.000623582093465809,0.012857019115268417,0.013318878996290556,0.019619365975434205,45.84408464606967,0.01751552967688242,6.540320469234284,1509.0912083217077,0.02248344225570936,611004.3619413376,15024.80425499253
2026-02-03,6,14177,14143,1613367119.0,1494844,1796938240.0,62076,132049787.0,20566682061.0,22626777096.0,0.06458737391549693,6092.875502574592,6071.0,6084.0,6099.0,16.0,32.0,128.0,102454.0,167313.80000000002,1303868.779999999,0.004162985114631364,0.004334883914664969,0.006461690468443655,Current (v6),8388608.0,6.0,1538.626784324646,1713.69384765625,0.017838557951773224,6.458737391549693,1.3333333333333333,0.0064205683059788314,0.3718740833333333,0.05385963065608047,0.020029000778901823,0.0006676333592967274,0.012986456670177383,0.013522695992880215,0.020157281607761025,49.10589349498692,0.01771671616290976,6.6247944874763,1526.2728554861885,0.021997579103040538,612542.9887256622,15073.910148487517
2026-02-04,6,14193,14180,1571276284.0,1494077,1754172066.0,60371,118437658.0,20022487919.0,22053435143.0,0.06297860917353625,6085.268371732544,6070.0,6082.0,6097.0,16.0,32.0,128.0,100281.5,177161.2,873090.1799999975,0.004173792157197649,0.004310599565212252,0.005900138991795596,Current (v6),8388608.0,6.0,1498.4858360290527,1672.9088459014893,0.01735929260844242,6.297860917353624,1.3333333333333333,0.005915231837278853,0.36911508333333337,0.04962056111205208,0.018315697549921867,0.0006105232516640623,0.012923570350310228,0.013347175574368009,0.018268964640605127,43.717126002474835,0.017763316424981374,6.595012121303978,1530.9222004754204,0.021177134358284163,614041.4745616913,15117.627274489992
2026-02-05,6,14193,14183,1774466078.0,1487507,1962388685.0,60344,160575276.0,21889693704.0,24046768941.0,0.07045444937645319,6085.018953005003,6071.0,6083.0,6100.0,16.0,32.0,128.0,100366.0,179499.00000000003,1584159.0600000012,0.004172102213054906,0.004347403945306746,0.009442426281256393,Current (v6),8388608.0,6.0,1692.2627239227295,1871.4796876907349,0.01960088898612211,7.045444937645319,1.3333333333333333,0.007335656595809624,0.3443790416666667,0.06153594760486138,0.021191690664212375,0.0007063896888070792,0.012052622469955922,0.012559044769618052,0.027277854989329674,55.29875966424051,0.01804643472432035,6.527575861520381,1557.299478667123,0.02105047319494493,615733.737285614,15172.926034154232
2026-02-06,6,14197,14194,1662121367.0,1494442,1851029950.0,60732,199575184.0,20976997067.0,23271190461.0,0.06643789532999929,6084.2349792209625,6072.0,6082.0,6095.0,16.0,32.0,128.0,101813.0,169887.80000000002,1380648.3199999977,0.004160159364729815,0.004319285777744155,0.00786447300181146,Current (v6),8388608.0,6.0,1585.1224584579468,1765.2797222137451,0.018357765633173966,6.643789532999929,1.3333333333333333,0.009514001616273382,0.32535145833333334,0.07980923007028383,0.025966049391827364,0.0008655349797275787,0.01135409766566341,0.01178839276740138,0.02146408027264111,64.93207716154333,0.018129841447898927,6.55605801225556,1564.4756146839686,0.021831848381487187,617318.859744072,15237.858111315776
2026-02-07,6,14196,14192,1620844143.0,1496413,1809605965.0,61081,114672643.0,20559701903.0,22600338578.0,0.06495605100028176,6084.236263736264,6072.0,6083.0,6097.0,16.0,32.0,128.0,101376.0,160628.1,1347530.0400000005,0.0041576437382904695,0.004309328263464505,0.005829669949803806,Current (v6),8388608.0,6.0,1545.7574300765991,1725.7747316360474,0.017900185663974354,6.495605100028176,1.3333333333333333,0.005577544049083094,0.33910579166666666,0.046787830630490836,0.01586602434631851,0.0005288674782106171,0.011826939634099257,0.012258425310983626,0.016583228127045244,38.886157387024035,0.01811416234916787,6.552927704266508,1563.1999442236763,0.020882144871955475,618864.6171741486,15276.7442687028
2026-02-08,6,12003,11991,1351454246.0,1278099,1593427724.0,53236,155948408.0,28082202438.0,31831038960.0,0.06764663000916438,7196.484212280263,6071.0,6082.0,6096.0,16.0,32.0,128.0,99494.0,160901.0,1189244.9000000004,0.004158141679060866,0.004320361219582618,0.005916545971324427,Current (v6),8388608.0,6.0,1288.847204208374,1519.6110954284668,0.01765489796311711,6.764663000916437,1.3333333333333333,0.005553282665214865,0.33637045833333334,0.04658431139168274,0.015669586173963045,0.0005223195391321015,0.011732944870918187,0.012190676490673206,0.01669459894966375,52.45643747531367,0.018096285591557286,6.5994681039929715,1528.0064761298042,0.01939221595844561,620153.4643783569,15329.200706178113
2026-02-09,6,13501,13453,1513818952.0,1423572,1692242004.0,56474,108058304.0,19263745439.0,21154042361.0,0.0638701725798089,6397.301903562699,6071.0,6081.0,6094.0,16.0,32.0,128.0,98875.0,162543.6,1242088.119999991,0.004156754678461013,0.0043084492021106075,0.005902725988905001,Current (v6),8388608.0,6.0,1443.6902542114258,1613.8477363586426,0.01758462389974226,6.38701725798089,1.3333333333333333,0.0056094129951090865,0.329138,0.04705516672607604,0.015487643465887215,0.0005162547821962405,0.011476839821082004,0.011895669866233067,0.016297483475133098,35.566094061952,0.018042316100906525,6.584731162639153,1513.2560987472534,0.018932241767290314,621597.1546325684,15364.766800240066
2026-02-10,6,14087,14006,1671571424.0,1489758,1858721056.0,59130,116529976.0,20861275294.0,22912996952.0,0.06723568538368709,6131.183928444665,6071.0,6082.0,6094.0,32.0,32.0,128.0,109210.0,158701.0,1254312.9500000116,0.004150926036795612,0.004307005646145752,0.00574508732100006,Current (v6),8388608.0,6.0,1594.1347351074219,1772.6145324707031,0.01860630323030439,6.723568538368709,1.3333333333333333,0.005585946897192603,0.32057145833333334,0.046858318829365045,0.015021439602177845,0.0005007146534059282,0.011162455695053274,0.011582176911193544,0.015449391802312461,37.356184345868336,0.018151993997839545,6.6225641836132985,1521.1858060019356,0.018216875884901174,623191.2893676758,15402.122984585934
2026-02-11,6,14191,14187,1735427334.0,1486469,1924836257.0,58648,122801233.0,21111746563.0,23175489579.0,0.06911640476358255,6087.0011274751605,6073.0,6085.0,6100.0,16.0,32.0,128.0,102203.0,184300.2,1148202.779999985,0.00415772075111611,0.004310005136134746,0.005985558336558464,Current (v6),8388608.0,6.0,1655.032476425171,1835.66690158844,0.019166064160645882,6.911640476358255,1.3333333333333333,0.005816725425039861,0.3080403333333333,0.04879422943429278,0.01503059069968269,0.000501019689989423,0.010743673508222243,0.01113718086741693,0.015466859941264515,37.82773274706433,0.018410104219582897,6.7102469777568166,1543.5496117728096,0.017747574906295575,624846.321844101,15439.950717332998
2026-02-12,6,14195,14182,1768300004.0,1497304,1958690473.0,60228,134539059.0,21300499290.0,23408253072.0,0.07031210285311729,6084.545332863684,6071.0,6083.0,6097.0,16.0,32.0,128.0,103412.5,194808.4,1435422.4200000016,0.004171753882847327,0.004326671481283354,0.006143146162252024,Current (v6),8388608.0,6.0,1686.3822975158691,1867.9527978897095,0.019530025993202627,7.031210285311729,1.3333333333333333,0.006316239688482908,0.3191065416666667,0.05298445878072523,0.01690768740359728,0.0005635895801199094,0.01116719979840845,0.01158189247266659,0.01644434032092805,42.93229383657763,0.018399980934880118,6.7082134559948745,1542.709550857544,0.017135574440493424,626532.7041416168,15482.883011169575
2026-02-13,6,14197,14186,1688303171.0,1484014,1874214813.0,58075,118878665.0,20461493877.0,22432723951.0,0.06726983165457491,6084.473550750158,6071.0,6083.0,6098.0,16.0,32.0,128.0,100353.5,189053.0,1107138.2999999989,0.004149544753349304,0.004308512606505728,0.005705601729973536,Current (v6),8388608.0,6.0,1610.0913724899292,1787.3905305862427,0.018643872492944465,6.726983165457491,1.3333333333333333,0.005809872227053131,0.32450008333333336,0.048736740642835716,0.015815076399995246,0.0005271692133331749,0.011295492350733674,0.011728219378895404,0.015531241263328959,38.57613669905542,0.018440853343418755,6.72009826063167,1546.2765385763985,0.01568543544166026,628142.7955141068,15521.45914786863
2026-02-14,6,7442,7432,878959522.0,777349,977316537.0,31620,97266455.0,10754631730.0,11932857125.0,0.06691843590432679,6084.093523246439,6071.0,6081.0,6092.0,16.0,32.0,128.0,99142.5,189656.5000000001,1124691.5699999984,0.004161289937401421,0.004326039471078242,0.015033186726556515,Current (v6),8388608.0,6.0,838.2411212921143,932.0416803359985,0.018522700006335553,6.691843590432679,1.3333333333333333,0.009044145577637552,0.3426395625,0.075867791945735,0.02599530704012766,0.000866510234670922,0.011960666563485368,0.012434201036795507,0.04320942220508665,33.32733558712594,0.018529783963756073,6.748132330689456,1445.202780178615,0.01713247582649014,628981.0366353989,15554.786483455757
